meaning,example,order,word,numbering
384_1,民族のために献身する,5,384,384_1_5
385_1,危機的状況,1,385,385_1_1
385_1,危機 対処/管理能力,2,385,385_1_2
385_1,経済/社会的/国家的 危機,3,385,385_1_3
385_1,危機に 処する/陥る/直面する,4,385,385_1_4
385_1,危機を 経る/やり過ごす/克服する/まぬがれる/脱する,5,385,385_1_5
385_1,危機が訪れる,6,385,385_1_6
385_2,〔危険要素が随所に隠れている。〕,1,385,385_2_1
385_2,〔穏やかな水面下に危険要素が隠れている。〕,2,385,385_2_2
386_1,仲が良い兄弟,1,386,386_1_1
386_1,性格が対照的な兄弟,2,386,386_1_2
386_1,彼には2人の息子がいる。,3,386,386_1_3
386_2,兄弟の構成はどのようになりますか？ ― 二男一女です。,1,386,386_2_1
386_2,兄弟が多い家で育つ,2,386,386_2_2
386_3,よう兄弟、ちょっと手を貸してくれ。,1,386,386_3_1
386_3,兄弟、安全に注意して!,2,386,386_3_2
386_3,兄弟、酒は十分に飲んだ、早くご飯を食べよう。,3,386,386_3_3
386_4,兄弟よ、共に祈りましょう。,1,386,386_4_1
386_5,〔この二人は二人とも張君の弟だ。〕,1,386,386_5_1
386_6,〔この私めは皆さんに感謝申し上げます。〕,1,386,386_6_1
387_1,自動車/バイク/テレビ/機械/家/建物 を修理する,1,387,387_1_1
387_1,修理中だ,2,387,387_1_2
387_1,保証期間が過ぎた後の修理は有料になる。,3,387,387_1_3
387_2,〔果樹を剪枝する〕,1,387,387_2_1
387_2,〔花の枝を剪枝する〕,2,387,387_2_2
387_3,〔彼をひとしきりこらしめてやった。〕,1,387,387_3_1
388_1,共同/単独 所有,1,388,388_1_1
388_1,家/不動産/土地/株式 を所有する,2,388,388_1_2
388_1,広大な土地を所有している。,3,388,388_1_3
388_1,この本はクラスの所有だ。,4,388,388_1_4
388_1,土地の所有権を譲渡する,5,388,388_1_5
388_1,所有していた美術品を博物館に寄託する,6,388,388_1_6
388_2,〔試験開始前に、全員持ち込みが許可されていない一切の物品を提出しなければならない。〕,1,388,388_2_1
389_1,ダーウィンの進化論,1,389,389_1_1
389_1,進化生物学,2,389,389_1_2
389_1,生命体進化の証拠,3,389,389_1_3
389_1,生物の進化の過程を調べる,4,389,389_1_4
389_1,大昔のある一つの種が、現在の多様な種に進化した。,5,389,389_1_5
389_2,技術/社会 の進化,1,389,389_2_1
389_2,今日私たちが使っている暦は、長い歴史の中で進化してきたものだ。,2,389,389_2_2
389_2,情報機器は進化を重ね続けている。,3,389,389_2_3
390_1,安全/社会的/秘密/生活/生存権/人権/収益性 保障,1,390,390_1_1
390_1,帰国後の身分を保障する,2,390,390_1_2
390_1,国民の合法的な権益を保障する,3,390,390_1_3
390_2,彼がいないなら、私は一切の生活の保障をなくしたも同然だ。,1,390,390_2_1
390_2,団結は勝利への 約束手形/切符/鍵 である。,2,390,390_2_2
391_1,訪問 販売/販売員/学者/教授,1,391,391_1_1
391_1,友人の家を訪問する,2,391,391_1_2
391_1,皆さんの訪問を歓迎します。,3,391,391_1_3
391_1,彼は家ごとに訪問して支持を訴えた。,4,391,391_1_4
391_1,サイト訪問者数,5,391,391_1_5
391_2,皆興奮した心持ちで革命聖地を訪問した。,1,391,391_2_1
392_1,山火事/伝染病/事故/洪水/災害/風邪 予防,1,392,392_1_1
392_1,予防 注射/薬品/医学/措置/接種,2,392,392_1_2
392_1,不祥事を予防する,3,392,392_1_3
392_1,病気は治療より予防が重要だ。,4,392,392_1_4
393_1,未来の世代,1,393,393_1_1
393_1,未来を 設計する/計画する/予測する/予言する,2,393,393_1_2
393_1,希望に満ちた未来を夢見る,3,393,393_1_3
393_1,子供は未来の希望だ。,4,393,393_1_4
393_1,未来にはロボットが人間の多くの仕事を代行するだろう。,5,393,393_1_5
394_1,有軌道列車/無軌道列車（トロリーバス）,1,394,394_1_1
394_1,列車が軌道を 離脱する/脱線する,2,394,394_1_2
394_1,電車の軌道に 砕石/砂利 を敷く,3,394,394_1_3
394_2,彗星/月/人工衛星 の軌道,1,394,394_2_1
394_2,人工衛星が軌道に乗る,2,394,394_2_2
394_3,事業が 本/正常 軌道に乗る,1,394,394_3_1
394_3,今回の計画は完全に軌道修正しなければならない。,2,394,394_3_2
394_3,両国関係は既に正常な発展軌道に乗っている。,3,394,394_3_3
395_1,新技術の出現,1,395,395_1_1
395_1,救世主が出現する,2,395,395_1_2
395_1,ここにはイノシシが時々出現するので気を付けなければならない。,3,395,395_1_3
395_1,意外な彼の出現が私たちをとても驚かせた。,4,395,395_1_4
396_1,彼は下を向いたまま真剣に精緻な芸術品を制作している。,1,396,396_1_1
396_2,テレビ番組を制作する,1,396,396_2_1
396_2,この監督は今回大作を製作した。,2,396,396_2_2
396_2,肖像画の制作を依頼する,3,396,396_2_3
396_3,〔新しい 任用/租税 制度を定める〕,1,396,396_3_1
397_1,価格/人口/情勢/為替レート 変動が激しい,1,397,397_1_1
397_1,国際情勢の変動を眺望する,2,397,397_1_2
397_1,計画/作戦 に変動(事項)が ある/ない,3,397,397_1_3
397_1,変更(事項)があれば知らせてください。,4,397,397_1_4
397_1,変動 金利/為替相場,5,397,397_1_5
397_1,彼の講演はその中の名詞をいくつか変えただけだ。,6,397,397_1_6
398_1,民主 国家/社会/政治/市民,1,398,398_1_1
398_1,民主主義に則って決める,2,398,398_1_2
398_1,民主(主義)の理念を追求する,3,398,398_1_3
398_2,団体を民主的に運営する,1,398,398_2_1
398_2,この会社の業務スタイルは非常に民主的だ。,2,398,398_2_2
399_1,利益/犯罪/政治 集団,1,399,399_1_1
399_1,集団(的) 行動/デモ,2,399,399_1_2
399_1,集団を 成す/構成する/解体する/抜け出す/離脱する,3,399,399_1_3
399_1,集団の中の序列,4,399,399_1_4
399_1,個人より集団の利益を優先視する,5,399,399_1_5
399_1,外国人集団居住地域,6,399,399_1_6
399_1,チンパンジーは数十匹ずつ集団を成して生活する。,7,399,399_1_7
399_1,役員が集団で辞表を提出する,8,399,399_1_8
400_1,文章を 書く/作成する/推敲する,1,400,400_1_1
400_1,彼は立派な文章で有名だ。,2,400,400_1_2
400_1,この文章は非常に 筋が通っている/理にかなっている。,3,400,400_1_3
400_2,〔文 成分/構造〕,1,400,400_2_1
400_2,〔文才がなく、一文を書くのも大変だ。〕,2,400,400_2_2
400_3,〔きっと何か下心があるのだろう。〕,1,400,400_3_1
400_3,〔言葉の中に隠れた意味がある。〕,2,400,400_3_2
400_4,〔相手の弱点を捉え、大々的に計略を講じる〕,1,400,400_4_1
400_4,〔兄貴の腹のうちにはいろいろ考えがあるのでしょうから、言う通りにします。〕,2,400,400_4_2
401_1,方針を 定める/立てる/樹立する/撤回する/変える,1,401,401_1_1
401_1,指導部の方針を 尊重する/無視する/(に)背く,2,401,401_1_2
401_1,既存の方針通りにする,3,401,401_1_3
401_1,指導部の方針が不明確で、下の人々が右往左往している。,4,401,401_1_4
402_1,行政 機構/機関/官庁/業務/経験/能力/機能/効率,1,402,402_1_1
402_1,租税/福祉/労働/軍事/司法 行政,2,402,402_1_2
402_1,行政を担う,3,402,402_1_3
402_1,行政に明るい,4,402,402_1_4
403_1,標準語/新技術/電気自動車/ 義務教育/ 先進文明 を普及させる,1,403,403_1_1
403_1,農家に新しい種子を普及させる,2,403,403_1_2
403_1,この頃はコンピュータが広く普及している。,3,403,403_1_3
404_1,三時 以降/以後 は家にいます。,1,404,404_1_1
404_1,卒業 後/以後、級友たちは世界各地に行った。,2,404,404_1_2
404_1,私は彼に会って 以降/以後、価値観が変わった。,3,404,404_1_3
404_2,以後起こることは私の責任ではない。,1,404,404_2_1
404_2,以後は クラス/班 別に行動する。,2,404,404_2_2
405_1, 当面の/ 最優先/ 未解決 課題,1,405,405_1_1
405_1,課題を 解決する/完遂する/遂行する,2,405,405_1_2
405_1,課題が山積している,3,405,405_1_3
405_1,与えられた課題を黙々と遂行する,4,405,405_1_4
405_2,科学研究 課題/プロジェクト,1,405,405_2_1
405_2,文化研究方面の 課題/プロジェクト,2,405,405_2_2
405_3,先生が学生たちに課題を出す,1,405,405_3_1
405_3,夏休みの課題に取り組む,2,405,405_3_2
406_1,興奮を抑える,1,406,406_1_1
406_1,相手の刺激的な話に興奮する,2,406,406_1_2
406_1,興奮した声,3,406,406_1_3
406_1, 胸中の/ 込み上げて来る 興奮を 隠す/抑制する/抑える ことができない,4,406,406_1_4
406_1,彼は簡単に興奮する性格だ。,5,406,406_1_5
406_1,興奮のるつぼ,6,406,406_1_6
406_1,神経興奮剤を服用する,7,406,406_1_7
407_1,交通/遭難/救助要請/電気/生体/化学的 信号,1,407,407_1_1
407_1,信号を 送る/発信する/受信する,2,407,407_1_2
407_1,信号が つかまる/入ってくる/伝わる,3,407,407_1_3
407_2,信号 待ち/待機,1,407,407_2_1
407_2,次の信号で右折してください。,2,407,407_2_2
407_2,信号が青になって道路を渡る,3,407,407_2_3
407_3,犬や鶏が不安がるのは、往々にして地震が差し迫っているという 信号/合図/サイン である。,1,407,407_3_1
407_3,その事件を 嚆矢/導火線/起爆剤/発端/契機/きっかけ として全国でデモが起きた。,2,407,407_3_2
408_1,人口/費用/輸出/所得 増加,1,408,408_1_1
408_1,工場/自動車 の増加で環境汚染が深刻化する,2,408,408_1_2
408_1,一人暮らしが増加している。,3,408,408_1_3
409_1,言論/新聞/公正/単独 報道,1,409,409_1_1
409_1,選挙結果を報道する,2,409,409_1_2
409_1,事件が報道される,3,409,409_1_3
410_1,化学 反応/物質/繊維,1,410,410_1_1
410_1,有機/無機/物理 化学,2,410,410_1_2
410_1,化学反応が起こる,3,410,410_1_3
411_1,外交 政策/部署,1,411,411_1_1
411_1,経済/実利/等距離 外交,2,411,411_1_2
411_1,～との外交関係を 結ぶ/再開する/切る,3,411,411_1_3
411_1,外交的発言,4,411,411_1_4
411_2,生命保険の外交員をしている,1,411,411_2_1
412_1,巨大 都市/企業,1,412,412_1_1
412_1,巨大な波に大きな船が転覆した。,2,412,412_1_2
412_1,巨大なビルが建ち並ぶ,3,412,412_1_3
413_1,幾多の困難を克服してきた,1,413,413_1_1
413_1,困難な問題に直面する,2,413,413_1_2
413_1,そのように 言う/行動する のは困る。,3,413,413_1_3
413_2,〔この頃財布事情が厳しく、救済が必要かもしれない。〕,1,413,413_2_1
414_1,消化 器官/不良/酵素,1,414,414_1_1
414_1,食べ過ぎたら、消化不良だ。（胃もたれがする。）,2,414,414_1_2
414_1,肉類は消化するのに時間がかかる。,3,414,414_1_3
414_1,食事後に散歩をすれば消化吸収を促進できる。,4,414,414_1_4
414_2,講演の内容を消化する,1,414,414_2_1
414_2,今日の講義は内容が多くて、完全に消化するのは難しい部分がある。,2,414,414_2_2
414_2,彼は難しい内容をよく消化して、わかりやすく説明した。,3,414,414_2_3
414_3,３日間の窮屈な日程を消化する,1,414,414_3_1
414_3,この分野は働き口が少なくて、多くの高級人材を消化できない。,2,414,414_3_2
414_3,この都市の道路はそんなに多くの交通量を消化することはできない。,3,414,414_3_3
414_3,彼女は型破りな服装やアクセサリもよく着こなす。,4,414,414_3_4
415_1,科学技術の進歩,1,415,415_1_1
415_1,人間には文明を進歩させる力がある。,2,415,415_1_2
415_1,科学技術はたゆまぬ努力によって少しずつ進歩している。,3,415,415_1_3
415_2,進歩(的) 政党/勢力/思想,1,415,415_2_1
415_2,彼は政治的に進歩的な傾向がある。,2,415,415_2_2
415_2,新しくて進歩的でさえあれば私は何でも好きだ。,3,415,415_2_3
416_1,机の上を整理する,1,416,416_1_1
416_1,引き出しの中の書類を整理する,2,416,416_1_2
416_1,学校は学生たちが毎週寄宿舎を整理整頓することを要求する。,3,416,416_1_3
416_2,整理解雇（リストラ）,1,416,416_2_1
416_2,会社でいくつかの部署の不必要な人員を整理する,2,416,416_2_2
416_2,その会社は韓国での事業を 片付けて/ 整理して 撤退する予定だ。,3,416,416_2_3
416_2,彼は彼女との関係を整理した。,4,416,416_2_4
417_1,創造主が 世界/宇宙 を創造する,1,417,417_1_1
417_1,天地創造の 説話/神話,2,417,417_1_2
417_1,新たな文化を創造する,3,417,417_1_3
417_1,奇抜なものを創造するよりも、むしろ日常の素朴な感覚を表現してみろ。,4,417,417_1_4
417_1,創造的 思考/能力/芸術,5,417,417_1_5
418_1,基礎体力,1,418,418_1_1
418_1,体力 鍛練/管理/検査,2,418,418_1_2
418_1,体力が ある/ない/落ちる/つく,3,418,418_1_3
418_1,体力を つける/強化する,4,418,418_1_4
418_1,マラソンを完走するほどの体力がある,5,418,418_1_5
418_1,体力が落ちているときは風邪をひきやすい,6,418,418_1_6
419_1,社会的/経済的 地位,1,419,419_1_1
419_1,地位が 高い/低い/向上する,2,419,419_1_2
419_1,女性の地位を高める,3,419,419_1_3
419_1,高い/重要な 地位に のぼる/つく,4,419,419_1_4
419_1,地位が高まるほど謙虚にならなければならない。/（諺）実るほど頭を垂れる稲穂かな,5,419,419_1_5
419_1,彼は会社での地位が非常に高い。,6,419,419_1_6
420_1,ペース/速度/体重/食事量/コンディション/人口/温度/湿度 調節,1,420,420_1_1
420_1,エアコンは室内温度を調節することができる。,2,420,420_1_2
420_1,棚/椅子 の高さは自由に調節可能だ。,3,420,420_1_3
420_1,需要にしたがって供給量を調節する,4,420,420_1_4
420_1,健康のために体重を調節する,5,420,420_1_5
420_1,遺物の保存のために室内の温度、湿度を調節する,6,420,420_1_6
421_1,天下/全国 を統一する,1,421,421_1_1
421_1,統一帝国を建設する,2,421,421_1_2
421_1,天下統一を成し遂げた,3,421,421_1_3
421_2,服装/製品規格/色/メニュー を統一する,1,421,421_2_1
421_2,我が部署内でも意見が統一されなかった。,2,421,421_2_2
421_2,団結と和合のためには、意見統一よりも各自の個性と意見を尊重する方が良い。,3,421,421_2_3
421_3,精神統一,1,421,421_3_1
421_3,試合前に精神を統一する,2,421,421_3_2
422_1,風景/人物/心理 描写,1,422,422_1_1
422_1,心理描写のすぐれた小説,2,422,422_1_2
422_1,村祭りの様子を描写した絵,3,422,422_1_3
422_1,その作品では、彼女は気まぐれな女として 描かれた/描写された。,4,422,422_1_4
423_1,応用 数学/科学/経済学/化学/(的な)学問,1,423,423_1_1
423_1,幅広い分野に応用される技術,2,423,423_1_2
423_1,公式を応用して問題を解く,3,423,423_1_3
423_1,理論を実際の 社会/生活 に応用する,4,423,423_1_4
423_1,植物についての科学的知識が農業に応用されている。,5,423,423_1_5
424_1,共産/社会主義/ブルジョア 革命,1,424,424_1_1
424_1,革命 政府/政権/思想/運動,2,424,424_1_2
424_1,革命を起こす,3,424,424_1_3
424_1,革命で旧政権を打倒して新しい政権を 樹立する/たてる,4,424,424_1_4
424_1,失業者の増加が革命を引き起こした。,5,424,424_1_5
424_1,革命家として名を知らしめる,6,424,424_1_6
424_2,産業/農業/技術 革命,1,424,424_2_1
424_2,革命的な 大発明/大発見,2,424,424_2_2
424_2,この物質の発見は医療に革命を起こした。,3,424,424_2_3
425_1,自由/無限/技術/完全 競争,1,425,425_1_1
425_1,競争が 熾烈だ/過熱する/熱を帯びる,2,425,425_1_2
